"MMS_COMPANY_NUM","MMS_START_DATE","BUS_ASC_NAME","SORT_NAME","MMS_TERM_DATE","PAC_REGION_CODE","GOM_REGION_CODE","ALASKA_RGN_CODE","ATL_REGION_CODE","DUNS_NUMBER","TERM_ACTN_EFF_DT","TERMINATION_CODE","DIVISION_NAME","LINE_1_ADDRESS","LINE_2_ADDRESS","CITY_NAME","POSTAL_ST_CODE","ZIP_CODE","COUNTRY_NAME","SEARCH_NAME"
"03316",1/14/2014,"GOM 2013 LLC","GOM 2013 LLC",,"P","G","Y","A","",,"","","1111 Gillingham Lane","","Sugar Land","TX","77478","United States","GOM 2013 LLC"
"03319",2/5/2014,"Ridgewood King Cake, LLC","RIDGEWOOD KING CAKE LLC",,"P","G","Y","A","",,"","","1254 Enclave Parkway","Suite 600","Houston","TX","77077","United States","Ridgewood King Cake, LLC"
"03318",2/5/2014,"Ridgewood Claiborne, LLC","RIDGEWOOD CLAIBORNE LLC",,"P","G","Y","A","",,"","","1254 Enclave Parkway","Suite 600","Houston","TX","77077","United States","Ridgewood Claiborne, LLC"
"03331",2/11/2014,"Fieldwood Offshore LLC","FIELDWOOD OFFSHORE LLC",,"P","G","Y","A","",,"","","2000 West Sam Houston Parkway South","Suite 1200","Houston","TX","77042","United States","Fieldwood Offshore LLC"
"15048",2/27/2014,"Apex Offshore Maryland, LLC","APEX OFFSHORE MARYLAND, LLC",,"P","G","Y","A","",,"","","Queen Charlotte Square","212 East High Street","Charlottesville","VA","22902","United States","Apex Offshore Maryland, LLC"
"02543",8/22/2001,"Fidelity Exploration & Production Company","FIDELITY EXPLORATION & PRODUCTION COMPANY",,"","G","","","",,"","","1801 California Street","Suite 2500","Denver","CO","80202","United States","Fidelity Exploration & Production Company"
"02320",4/8/2014,"McMoRan Exploration LLC","MCMORAN EXPLORATION LLC",,"","G","","","",,"","","1615 Poydras Street","","New Orleans","LA","70112","","McMoRan Exploration LLC"
"02410",12/14/1999,"Devon Energy Corporation","DEVON ENERGY CORPORATION",,"","G","","","",,"","","333 West Sheridan Avenue","","Oklahoma City","OK","73102","United States","Devon Energy Corporation"
"02894",3/22/2010,"Bandon Oil and Gas, LP","BANDON OIL AND GAS LP",,"","G","","","",,"","","2000 West Sam Houston Parkway South","Suite 1200","Houston","TX","77042","United States","Bandon Oil and Gas, LP"
"01699",1/31/2002,"HE&D Offshore, L.P.","HE&D OFFSHORE LP",,"","G","","","",,"","","1200 Smith","Suite 2400","Houston","TX","77002","United States","HE&D Offshore, L.P."
"03144",3/2/2010,"Houston Energy Deepwater Ventures II, LLC","HOUSTON ENERGY DEEPWATER VENTURES II LLC",,"","G","","","",,"","","1200 Smith","Suite 2400","Houston","TX","77002","United States","Houston Energy Deepwater Ventures II, LLC"
"03142",2/24/2010,"Houston Energy Deepwater Ventures III, LLC","HOUSTON ENERGY DEEPWATER VENTURES III LLC",,"","G","","","",,"","","1200 Smith","Suite 2400","Houston","TX","77002","United States","Houston Energy Deepwater Ventures III, LLC"
"03278",2/6/2013,"Houston Energy Deepwater Ventures VIII, LLC","HOUSTON ENERGY DEEPWATER VENTURES VIII LLC",,"P","G","Y","A","",,"","","1200 Smith","Suite 2400","Houston","TX","77002","United States","Houston Energy Deepwater Ventures VIII, LLC"
"03366",9/17/2014,"Hess Llano LLC","HESS LLANO LLC",,"P","G","Y","A","",,"","","1501 McKinney Street","","Houston","TX","77010","United States","Hess Llano LLC"
"02480",11/13/2000,"Davis Offshore, L.P.","DAVIS OFFSHORE LP",,"","G","","","",,"","","2000 West Sam Houston Parkway South","Suite 1200","Houston","TX","77042","United States","Davis Offshore, L.P."
"03308",10/25/2013,"Bennu Oil & Gas, LLC","BENNU OIL & GAS LLC",,"P","G","Y","A","",,"","","1330 Post Oak Blvd.","Suite 1600","Houston","TX","77056","United States","Bennu Oil & Gas, LLC"
"03318",2/5/2014,"Ridgewood Claiborne, LLC","RIDGEWOOD CLAIBORNE LLC",,"P","G","Y","A","",,"","","14 Philips Parkway","","Montvale","NJ","07645","United States","Ridgewood Claiborne, LLC"
"03321",2/5/2014,"Ridgewood Dantzler, LLC","RIDGEWOOD DANTZLER LLC",,"P","G","Y","A","",,"","","14 Philips Parkway","","Montvale","NJ","07645","United States","Ridgewood Dantzler, LLC"
"03103",7/29/2009,"MOEX USA Corporation","MOEX USA CORPORATION",,"","G","","","",,"","","c/o The Corporation Trust Company","1209 Orange Street","Wilmington","DE","19801","United States","MOEX USA Corporation"
"03220",1/11/2012,"Ridgewood Energy Bluewater Oil Fund II, LLC","RIDGEWOOD ENERGY BLUEWATER OIL FUND II, LLC",,"P","G","Y","A","",,"","","14 Philips Parkway","","Montvale","NJ","07645","United States","Ridgewood Energy Bluewater Oil Fund II, LLC"
"03070",8/27/2008,"Cobalt GOM #1 LLC","COBALT GOM 1 LLC",,"","G","","","",,"","","c/o Nader Tavakoli","920 Memorial City Way","Houston","TX","77024","United States","Cobalt GOM #1 LLC"
"03373",12/23/2014,"Ridgewood South Santa Cruz, LLC","RIDGEWOOD SOUTH SANTA CRUZ LLC",,"P","G","Y","A","",,"","","14 Philips Parkway","","Montvale","NJ","07645","United States","Ridgewood South Santa Cruz, LLC"
"00914",1/14/1985,"Gordy Oil Company","GORDY OIL COMPANY",,"","G","","","",,"","","100 Waugh Drive","Suite 400","Houston","TX","77007","United States","Gordy Oil Company"
"03392",7/21/2015,"Samson Offshore Monument, LLC","SAMSON OFFSHORE MONUMENT LLC",,"P","G","Y","A","",,"","","110 West 7th Street","Suite 2000","Tulsa","OK","74119","United States","Samson Offshore Monument, LLC"
"02849",10/16/2015,"Hillcrest GOM, Inc.","HILLCREST GOM INC",,"","G","","","",,"","","3050 Post Oak Blvd.","Suite 1700","Houston","TX","77056","","Hillcrest GOM, Inc."
"01873",6/29/1993,"Howell Group, Ltd.","HOWELL GROUP LTD",,"","G","","","",,"","","2777 Allen Parkway","Suite 1130","Houston","TX","77019","United States","Howell Group, Ltd."
"02801",4/12/2005,"Hoactzin Partners, L.P.","HOACTZIN PARTNERS LP",,"","G","","","",,"","","4828 First Coast Hwy ","Suite 5","Fernandina Beach","LA","32034","United States","Hoactzin Partners, L.P."
"03419",2/16/2016,"HEDV Stonefly, LLC","HEDV STONEFLY LLC",,"P","G","Y","A","",,"","","Two Allen Center","1200 Smith, Suite 2400","Houston","TX","77002","United States","HEDV Stonefly, LLC"
"02219",4/5/2016,"Anadarko US Offshore LLC","ANADARKO US OFFSHORE LLC",,"P","G","Y","","",,"","","1201 Lake Robbins Drive","","The Woodlands","TX","77380","","Anadarko US Offshore LLC"
"15062",8/29/2016,"New York State Energy Research and Development Authority","NEW YORK STATE ENERGY RESEARCH AND DEVELOPMENT AUTHORITY",,"P","G","Y","A","",,"","","17 Columbia Circle","","Albany","NY","12203-6399","United States","New York State Energy Research and Development Authority"
"15019",10/7/2016,"Avangrid Renewables, LLC","AVANGRID RENEWABLES, LLC",,"P","G","Y","A","",,"","","1125 Nw Couch St.","Suite 700","Portland","OR","97209","","Avangrid Renewables, LLC"
"02416",12/23/1999,"Denbury Resources Inc.","DENBURY RESOURCES INC",,"","G","","","",,"","","5320 Legacy Drive","","Plano","TX","75024","United States","Denbury Resources Inc."
"03517",7/28/2017,"F. F. Foster & Associates, Inc.","F F FOSTER & ASSOCIATES INC",,"P","G","Y","A","",,"","","675 Bering Drive","Suite 800","Houston","TX","77057-2129","United States","F. F. Foster & Associates, Inc."
"02748",8/6/2018,"Equinor Gulf of Mexico LLC","EQUINOR GULF OF MEXICO LLC",,"","G","","","",,"","","2107 CityWest Boulevard","Suite 100","Houston","TX","77042","United States","Equinor Gulf of Mexico LLC"
"00244",12/3/2015,"Natural Gas Pipeline Company of America LLC","NATURAL GAS PIPELINE COMPANY OF AMERICA LLC",,"","G","","","",,"","","One Allen Center","500 Dallas Street, Suite 1000","Houston","TX","77002","","Natural Gas Pipeline Company of America LLC"
"03480",2/13/2017,"UPSTREAM PETROLEUM INC","UPSTREAM PETROLEUM INC",,"P","G","Y","A","",,"","","301 Main Street","Suite 2204","Baton Rouge","LA","70801","United States","UPSTREAM PETROLEUM INC"
"03486",3/20/2017,"Ridgewood Mormont, LLC","RIDGEWOOD MORMONT LLC",,"P","G","Y","A","",,"","","14 Philips Parkway","","Montvale","NJ","07645","United States","Ridgewood Mormont, LLC"
"02886",6/8/2017,"GOM Energy Venture III, LLC","GOM ENERGY VENTURE III LLC",,"","G","","","",,"","","675 Bering Drive, Suite 620","","Houston","TX","77057","United States","GOM Energy Venture III, LLC"
"15088",2/20/2019,"Northcoast Floating Wind LLC","NORTHCOAST FLOATING WIND LLC",,"P","G","Y","A","",,"","","350 Townsend Street, Suite 828","c/o Magellan Wind LLC","San Francisco","CA","94107","United States","Northcoast Floating Wind LLC"
"03475",12/28/2016,"Blackcomb Energy, LLC","BLACKCOMB ENERGY LLC",,"P","G","Y","A","",,"","","5205 Pine Street","","Bellaire","TX","77401","United States","Blackcomb Energy, LLC"
"01911",6/9/1998,"Prime Natural Resources, Inc.","PRIME NATURAL RESOURCES INC",,"","G","","","",,"","","1201 Louisiana","Suite 2700","Houston","TX","77002","United States","Prime Natural Resources, Inc."
"15032",9/16/2011,"TCI Renewables LLC","TCI RENEWABLES LLC",,"P","G","Y","A","",,"","","485 McGill Street","Suite 520","Montreal QC H2Y2H4","","","Canada","TCI Renewables LLC"
"03518",8/1/2017,"Cretaceous LLC","CRETACEOUS LLC",,"P","G","Y","A","",,"","","3855 West Bay Circle","","Dallas","TX","75214","United States","Cretaceous LLC"
"03488",3/30/2017,"GulfSlope Energy Operating 1, LLC","GULFSLOPE ENERGY OPERATING 1 LLC",,"P","G","Y","A","",,"","","1331 Lamar Street","Suite 1665","Houston","TX","77010","United States","GulfSlope Energy Operating 1, LLC"
"02481",11/9/2000,"BP Exploration & Production Inc.","BP EXPLORATION & PRODUCTION INC",,"","G","","","",,"","","17220 Katy Freeway, Suite 100","","Houston","TX","77094","United States","BP Exploration & Production Inc."
"01488",3/21/2016,"HI-BOL Pipeline LLC","HI BOL PIPELINE LLC",,"","G","","","",,"","","2800 Post Oak Boulevard","Level Four","Houston","TX","77056","United States","HI-BOL Pipeline LLC"
"03465",10/13/2016,"Ridgewood Khaleesi, LLC","RIDGEWOOD KHALEESI LLC",,"P","G","Y","A","",,"","","14 Philips Parkway","","Montvale","NJ","07645","United States","Ridgewood Khaleesi, LLC"
"15068",12/1/2016,"Northland Power America Inc.","NORTHLAND POWER AMERICA INC.",,"P","G","Y","A","",,"","","55 S. Flower Street","Suite 350","Los Angeles","CA","90071","United States","Northland Power America Inc."
"03476",12/29/2016,"Texas South Energy, Inc.","TEXAS SOUTH ENERGY INC",,"P","G","Y","A","",,"","","3 Riverway","Suite 1800","Houston","TX","77056","United States","Texas South Energy, Inc."
"02636",5/17/2016,"Fieldwood Energy SP LLC","FIELDWOOD ENERGY SP LLC",,"","G","","","",,"","","2000 W. Sam Houston Parkway South","Suite 1200","Houston","TX","77042","United States","Fieldwood Energy SP LLC"
"03547",2/7/2018,"Ridgewood Kingsroad South, LLC","RIDGEWOOD KINGSROAD SOUTH LLC",,"P","G","Y","A","",,"","","14 Philips Parkway","","Montvale","NJ","07645","United States","Ridgewood Kingsroad South, LLC"
"03247",6/4/2012,"Talos Energy Offshore LLC","TALOS ENERGY OFFSHORE LLC",,"P","G","Y","A","",,"","","333 Clay Street","Suite 3300","Houston","TX","77002","United States","Talos Energy Offshore LLC"
"03573",10/4/2018,"Ridgewood Old Spice, LLC","RIDGEWOOD OLD SPICE LLC",,"P","G","Y","A","",,"","","14 Philips Parkway","","Montvale","NJ","07645","United States","Ridgewood Old Spice, LLC"
"00156",3/18/2016,"Black Marlin Pipeline LLC","BLACK MARLIN PIPELINE LLC",,"","G","","","",,"","","2800 Post Oak Blvd. (77056)","Post Office Box 1396","Houston","TX","77251-1396","","Black Marlin Pipeline LLC"
"00189",6/18/1968,"Lamar Hunt Trust Estate","HUNT, LAMAR TRUST ESTATE",,"","G","Y","","",,"","","5956 Sherry Lane","Suite 1500","Dallas","TX","75225","United States","Lamar Hunt Trust Estate"
"03477",1/3/2017,"Buckstone Development Company, L.L.C.","BUCKSTONE DEVELOPMENT COMPANY LLC",,"P","G","Y","A","",,"","","1001 Ochsner Boulevard","Suite 100","Covington","LA","70433","United States","Buckstone Development Company, L.L.C."
"03532",11/13/2017,"31 Offshore LLC","31 OFFSHORE LLC",,"P","G","Y","A","",,"","","3021 Ridge Road","Suite 156","Rockwall","TX","75032","United States","31 Offshore LLC"
"03071",8/27/2008,"Cobalt GOM #2 LLC","COBALT GOM 2 LLC",,"","G","","","",,"","","c/o Nader Tavakoli","920 Memorial City Way, Suite 100","Houston","TX","77024","United States","Cobalt GOM #2 LLC"
"03422",2/24/2016,"HEDV Red Zinger, LLC","HEDV RED ZINGER LLC",,"P","G","Y","A","",,"","","Two Allen Center","1200 Smith, Suite 2400","Houston","TX","77002","United States","HEDV Red Zinger, LLC"
"03194",12/9/2015,"CSL Exploration, LP","CSL EXPLORATION LP",,"","G","","","",,"","","1000 Louisiana Street","Suite 7000","Houston","TX","77002","United States","CSL Exploration, LP"
"02309",10/28/2016,"Venoco, LLC","VENOCO, LLC",,"P","","","","",,"","","5464 Carpinteria Avenue","Suite J","Carpinteria","CA","930131423","","Venoco, LLC"
"03306",10/21/2013,"ILX Prospect Mudbug, LLC","ILX PROSPECT MUDBUG, LLC",,"P","G","Y","A","",,"","","712 Fifth Avenue","36th Floor","New York","NY","10019","United States","ILX Prospect Mudbug, LLC"
"03493",5/3/2017,"Ridgewood Kingsroad, LLC","RIDGEWOOD KINGSROAD LLC",,"P","G","Y","A","",,"","","14 Philips Parkway","","Montvale","NJ","07645","United States","Ridgewood Kingsroad, LLC"
"03514",7/24/2017,"Rise Energy Operating, LLC","RISE ENERGY OPERATING, LLC",,"P","G","Y","A","",,"","","Rise Energy Operating, LLC","300 Dallas Street, Suite 1600","Houston","TX","77002","United States","Rise Energy Operating, LLC"
"03483",8/7/2018,"Marquis Offshore, LLC","MARQUIS OFFSHORE LLC",,"P","G","Y","A","",,"","","400 E. Kaliste Saloom Road","Suite 2600","Lafayette","LA","70508","United States","Marquis Offshore, LLC"
"03414",2/10/2016,"Arrowhead Gulf Coast Pipeline, LLC","ARROWHEAD GULF COAST PIPELINE LLC",,"P","G","Y","A","",,"","","1201 Louisiana ","Suite 1400","Houston","TX","77002","United States","Arrowhead Gulf Coast Pipeline, LLC"
"03424",2/29/2016,"Ridgewood Telluride, LLC","RIDGEWOOD TELLURIDE LLC",,"P","G","Y","A","",,"","","14 Philips Parkway","","Montvale","NJ","07645","United States","Ridgewood Telluride, LLC"
"03492",4/18/2017,"31 Group LLC","31 GROUP LLC",,"P","G","Y","A","",,"","","3021 Ridge Road ","Suite 156","Rockwall","TX","75032","United States","31 Group LLC"
"03257",10/11/2012,"Talos Energy LLC","TALOS ENERGY LLC",,"P","G","Y","A","",,"","","333 Clay Street","Suite 3300","Houston","TX","77002","United States","Talos Energy LLC"
"03601",9/16/2019,"Repsol Oil & Gas Gulf of Mexico, LLC","REPSOL OIL & GAS GULF OF MEXICO LLC",,"P","G","Y","A","",,"","","2455 Technology Forest Boulevard","","The Woodlands","TX","77381","United States","Repsol Oil & Gas Gulf of Mexico, LLC"
"03520",5/29/2019,"Sanare Energy Partners, LLC","SANARE ENERGY PARTNERS LLC",,"P","G","Y","A","",,"","","777 N. Eldridge Parkway","Suite 300","Houston","TX","77079","United States","Sanare Energy Partners, LLC"
"03410",1/25/2017,"Beacon Offshore Energy Operating LLC","BEACON OFFSHORE ENERGY OPERATING LLC",,"P","G","Y","A","",,"","","333 Clay Street","Suite 4200","Houston","TX","77002","United States","Beacon Offshore Energy Operating LLC"
"03058",5/4/2020,"TEP Jack, LLC","TEP JACK LLC",,"","G","","","",,"","","2500 City West Boulevard","Suite 1350","Houston","TX","77042","","TEP Jack, LLC"
"15101",10/6/2020,"kitty Hawk Wind, LLC","KITTY HAWK WIND, LLC",,"P","G","Y","A","",,"","","1125 NW Couch Street","Suite 700","Portland","OR","97209","United States","kitty Hawk Wind, LLC"
"03658",2/16/2021,"HEDV Tabasco, LLC","HEDV TABASCO LLC",,"P","G","Y","A","",,"","","1200 Smith, Suite 2400","","Houston ","TX","77002","United States","HEDV Tabasco, LLC"
"02617",9/18/2002,"Pingora Exploration Company LLC","PINGORA EXPLORATION COMPANY LLC",,"","G","","","",,"","","3721 Locke Lane","","Houston","TX","77027","United States","Pingora Exploration Company LLC"
"03599",9/10/2019,"Poston Minerals, LLC","POSTON MINERALS LLC",,"P","G","Y","A","",,"","","8526 Granada Boulevard","","Orlando","FL","32836","United States","Poston Minerals, LLC"
"03605",10/28/2019,"Ridgewood Vida, LLC","RIDGEWOOD VIDA LLC",,"P","G","Y","A","",,"","","14 Philips Parkway","","Montvale","NJ","07645","United States","Ridgewood Vida, LLC"
"03613",12/30/2019,"Progress Resources USA Ltd.","PROGRESS RESOURCES USA LTD",,"P","G","Y","A","",,"","","4265 San Felipe Street","Suite 1100","Houston","TX","77027","United States","Progress Resources USA Ltd."
"03623",6/16/2020,"White Fleet Abandonment, LLC","WHITE FLEET ABANDONMENT LLC",,"P","G","Y","A","",,"","","2103 Research Forest Drive","Suite 400","The Woodlands","TX","77380","United States","White Fleet Abandonment, LLC"
"03630",7/6/2020,"Beacon Asset Holdings LLC","BEACON ASSET HOLDINGS LLC",,"P","G","Y","A","",,"","","333 Clay Street","Suite 4200","Houston","TX","77002","United States","Beacon Asset Holdings LLC"
"15106",2/17/2021,"Redwood Coast Offshore Wind LLC","REDWOOD COAST OFFSHORE WIND LLC",,"P","G","Y","A","",,"","","One Broadway","","Cambridge","MA","02142","United States","Redwood Coast Offshore Wind LLC"
"02237",12/12/2002,"Noble Energy, Inc.","NOBLE ENERGY INC",,"P","G","","","",,"","","100 Northpark Boulevard","","Covington","LA","70433","United States","Noble Energy, Inc."
"03675",9/9/2021,"Beacon II Development LLC","BEACON II DEVELOPMENT LLC",,"P","G","Y","A","",,"","","333 Clay Street","Suite 4200","Houston","TX","77002","United States","Beacon II Development LLC"
"02023",2/2/1996,"Dominion Reserves, Inc.","DOMINION RESERVES INC",,"","G","","","",,"","","120 Tredegar Street","","Richmond","VA","23219","United States","Dominion Reserves, Inc."
"00040",5/1/1959,"Texaco Inc.","TEXACO INC",,"P","G","Y","","",,"","","100 Northpark Boulevard","Attn:  Land Manger","Covington","LA","70433","United States","Texaco Inc."
"02901",8/1/2006,"Arena Exploration LLC","ARENA EXPLORATION LLC",,"","G","","","",,"","","2103 Research Forest Drive","Suite 400","The Woodlands","TX","77380","United States","Arena Exploration LLC"
"03651",12/31/2020,"DCP Mobile Bay Processing, LLC","DCP MOBILE BAY PROCESSING LLC",,"P","G","Y","A","",,"","","370 17th Street, Suite 2500","","Denver","CO","80202","United States","DCP Mobile Bay Processing, LLC"
"15121",9/2/2021,"GW Offshore Wind LLC","GW OFFSHORE WIND LLC",,"P","G","Y","A","",,"","","c/o Orsted North America Inc.","437 Madison Avenue","New York","NY","10022","United States","GW Offshore Wind LLC"
"03676",9/9/2021,"Ridgewood Sunspear, LLC","RIDGEWOOD SUNSPEAR LLC",,"P","G","Y","A","",,"","","14 Philips Parkway","","Montvale","NJ","07645","United States","Ridgewood Sunspear, LLC"
"02545",9/4/2001,"Okeanos Gas Gathering Company, LLC","OKEANOS GAS GATHERING COMPANY LLC",,"","G","","","",,"","","Post Office Box 1227","","Houston","TX","77251","United States","Okeanos Gas Gathering Company, LLC"
"15111",7/22/2021,"Seawind Technology LLC","SEAWIND TECHNOLOGY LLC",,"P","G","Y","A","",,"","","2156 Reis Run Rd.","","Pittsburg","PA","15237","United States","Seawind Technology LLC"
"00491",7/23/2012,"EP Energy Management, L.L.C.","EP ENERGY MANAGEMENT LLC",,"","G","","","",,"","","600 Travis Street","Suite 1400","Houston","TX","77002-3253","United States","EP Energy Management, L.L.C."
"02025",7/16/2012,"EP Energy E&P Company, L.P.","EP ENERGY E&P COMPANY L P",,"","G","","","",,"","","600 Travis Street","Suite 1400","Houston","TX","77002-3253","United States","EP Energy E&P Company, L.P."
"03294",7/26/2013,"EP Energy LLC","EP ENERGY LLC",,"P","G","Y","A","",,"","","600 Travis Street","Suite 1400","Houston","TX","77002-3253","United States","EP Energy LLC"
"00687",3/26/2019,"CNOOC Petroleum U.S.A. Inc.","CNOOC PETROLEUM USA INC",,"","G","","","",,"","","5601 Granite Parkway","Suite 1400","Plano","TX","75024-6654","","CNOOC Petroleum U.S.A. Inc."
